    0.539849519729614258E+00    0.137990706129237384E+01
    0.210137639419871319E+00    0.138061351851872027E+01
    0.108992619887012965E+01    0.138706483753446874E+01
    0.108992619887012965E+01    0.138706483753446874E+01
    0.539961136207828041E+00    0.139114203036353246E+01
    0.539961136207828041E+00    0.139114203036353246E+01
    0.189978722019347901E+00    0.139234212172784955E+01
    0.899798093060109466E-01    0.139245107583583883E+01
    0.899798093060109466E-01    0.139245107583583883E+01
    0.890010457492650175E+00    0.139551738602461617E+01
    0.890010457492650175E+00    0.139551738602461617E+01
    0.110997629165649414E+01    0.139684020747819959E+01
    0.110997629165649414E+01    0.139684020747819959E+01
    0.490102519434160722E+00    0.140467160223021459E+01
    0.190111637115478516E+00    0.140557358087545237E+01
    0.190114077000291426E+00    0.140581481577452760E+01
    0.540121078491210938E+00    0.140702719164892653E+01
    0.909799079419041035E+00    0.141436239625199778E+01
    0.909799079419041035E+00    0.141436239625199778E+01
    0.109025948010033980E+01    0.142008354397697256E+01
    0.890266173558537544E+00    0.142073529759279293E+01
    0.190283494784326657E+00    0.142241981552432595E+01
    0.110969468800031024E+01    0.142453730643857579E+01
    0.110968673229217529E+01    0.142530827105401436E+01
    0.559682451381295576E+00    0.142572288923035750E+01
    0.559682451381295576E+00    0.142572288923035750E+01
    0.490353508547935635E+00    0.142919822684631148E+01
    0.559511923299633729E+00    0.144208879131501688E+01
    0.109453312206810996E+00    0.144764662515815523E+01
    0.490554245285343082E+00    0.144836080603636508E+01
    0.110938664419046473E+01    0.145392673776344550E+01
    0.110938664419046473E+01    0.145392673776344550E+01
    0.110938335969308755E+01    0.145423498790607209E+01
    0.109069848060607910E+01    0.146188086837792230E+01
    0.909285262331851252E+00    0.146339170069888702E+01
    0.110927884830981838E+01    0.146398705377227500E+01
    0.110927884830981838E+01    0.146398705377227500E+01
    0.109073087690924320E+01    0.146488896919735079E+01
    0.109073087690924320E+01    0.146488896919735079E+01
    0.109073686599731445E+01    0.146544392579680949E+01
    0.540737929982783583E+00    0.146592483540430818E+01
    0.540737929982783583E+00    0.146592483540430818E+01
    0.907838411672843154E-01    0.146978426540614660E+01
    0.890790820121765137E+00    0.147042721340693228E+01
    0.490807877914488100E+00    0.147199667898813336E+01
    0.908149733517405189E-01    0.147264861090917920E+01
    0.908149733517405189E-01    0.147264861090917920E+01
    0.109083395343966871E+01    0.147439013582455036E+01
    0.109083395343966871E+01    0.147439013582455036E+01
    0.109084971847376377E+01    0.147583392350845566E+01
    0.209136601807445310E+00    0.147708472061630025E+01
    0.540877950827155507E+00    0.147876978606950016E+01
